site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
HAKA 16MAY28 2016.4052 57536 1898 6   93.6    459  0.268663   2504056  0.824193  1832  0.697893  0.0000 0.001564 0.001955 0.008746  0.143692 -0.196982 -0.214836  22.6344571181 -266.3955322547  1832.69789
HAKA 16MAY30 2016.4107 57538 1899 1   93.6    459  0.268979   2504056  0.817889  1832  0.718855  0.0000 0.001534 0.001938 0.008952  0.111436 -0.192530 -0.220222  22.6344570611 -266.3955322517  1832.71885
HAKA 16MAY31 2016.4134 57539 1899 2   93.6    459  0.267606   2504056  0.820209  1832  0.682623  0.0000 0.001408 0.001843 0.007995  0.026690 -0.156360 -0.112053  22.6344570821 -266.3955322650  1832.68262
HAKA 16JUN02 2016.4189 57541 1899 4   93.6    459  0.265204   2504056  0.819787  1832  0.692026  0.0000 0.001512 0.001896 0.008433  0.066700 -0.080824 -0.148124  22.6344570783 -266.3955322884  1832.69203
HAKA 16JUN03 2016.4216 57542 1899 5   93.6    459  0.270429   2504056  0.819739  1832  0.684382  0.0000 0.001507 0.001872 0.008208  0.003455 -0.071443 -0.153997  22.6344570779 -266.3955322376  1832.68438
HAKA 16JUN04 2016.4244 57543 1899 6   93.6    459  0.271988   2504056  0.821678  1832  0.708587  0.0000 0.001562 0.001923 0.008473 -0.038316 -0.032378 -0.168625  22.6344570954 -266.3955322224  1832.70859
HAKA 16JUN06 2016.4298 57545 1900 1   93.6    459  0.270665   2504056  0.817631  1832  0.690957  0.0000 0.001467 0.001882 0.008321  0.046673 -0.127182 -0.150692  22.6344570588 -266.3955322353  1832.69096
HAKA 16JUN09 2016.4381 57548 1900 4   93.6    459  0.274058   2504056  0.821821  1832  0.692627  0.0000 0.001452 0.001833 0.008050  0.082498 -0.145831 -0.112396  22.6344570967 -266.3955322023  1832.69263
HAKA 16JUN10 2016.4408 57549 1900 5   93.6    459  0.271174   2504056  0.818603  1832  0.697161  0.0000 0.001517 0.001859 0.008183  0.112008 -0.108208 -0.119401  22.6344570676 -266.3955322303  1832.69716
HAKA 16JUN11 2016.4435 57550 1900 6   93.6    459  0.270495   2504056  0.817110  1832  0.707401  0.0000 0.001446 0.001804 0.007967  0.041088 -0.160962 -0.079236  22.6344570541 -266.3955322369  1832.70740
HAKA 16JUN12 2016.4463 57551 1901 0   93.6    459  0.271733   2504056  0.819852  1832  0.684836  0.0000 0.001477 0.001864 0.008086  0.051424 -0.104831 -0.099015  22.6344570789 -266.3955322249  1832.68484
HAKA 16JUN14 2016.4517 57553 1901 2   93.6    459  0.271719   2504056  0.818197  1832  0.702939  0.0000 0.001445 0.001826 0.007980  0.057119 -0.164108 -0.087385  22.6344570639 -266.3955322250  1832.70294
HAKA 16JUN16 2016.4572 57555 1901 4   93.6    459  0.277507   2504056  0.816375  1832  0.700659  0.0000 0.001468 0.001814 0.007968  0.078251 -0.168487 -0.089845  22.6344570475 -266.3955321687  1832.70066
HAKA 16JUN18 2016.4627 57557 1901 6   93.6    459  0.270026   2504056  0.821291  1832  0.692926  0.0000 0.001476 0.001798 0.008046  0.061500 -0.181890 -0.093331  22.6344570919 -266.3955322415  1832.69293
HAKA 16JUN20 2016.4682 57559 1902 1   93.6    459  0.270652   2504056  0.821454  1832  0.693577  0.0000 0.001439 0.001780 0.007890  0.085633 -0.206747 -0.072089  22.6344570933 -266.3955322354  1832.69358
HAKA 16JUN21 2016.4709 57560 1902 2   93.6    459  0.269706   2504056  0.818826  1832  0.697528  0.0000 0.001447 0.001746 0.007742  0.107450 -0.223323 -0.119580  22.6344570696 -266.3955322446  1832.69753
HAKA 16JUN25 2016.4819 57564 1902 6   93.6    459  0.275673   2504056  0.819888  1832  0.675928  0.0000 0.001476 0.001783 0.008208  0.033717 -0.196460 -0.149414  22.6344570792 -266.3955321866  1832.67593
HAKA 16JUN28 2016.4901 57567 1903 2   93.6    459  0.275385   2504056  0.821371  1832  0.693216  0.0000 0.001527 0.001861 0.008249 -0.002022 -0.203612 -0.133067  22.6344570926 -266.3955321894  1832.69322
HAKA 16JUN29 2016.4928 57568 1903 3   93.6    459  0.276336   2504056  0.819355  1832  0.685430  0.0000 0.001431 0.001766 0.007972  0.031060 -0.233575 -0.119123  22.6344570744 -266.3955321801  1832.68543
HAKA 16JUL02 2016.5010 57571 1903 6   93.6    459  0.274321   2504056  0.818533  1832  0.687127  0.0000 0.001447 0.001784 0.007969  0.043998 -0.213522 -0.115244  22.6344570670 -266.3955321997  1832.68713
HAKA 16JUL03 2016.5038 57572 1904 0   93.6    459  0.272157   2504056  0.819675  1832  0.695879  0.0000 0.001445 0.001766 0.008035  0.038823 -0.228615 -0.119240  22.6344570773 -266.3955322208  1832.69588
HAKA 16JUL04 2016.5065 57573 1904 1   93.6    459  0.274775   2504056  0.820228  1832  0.698119  0.0000 0.001434 0.001794 0.007881  0.029256 -0.203955 -0.078971  22.6344570823 -266.3955321953  1832.69812
HAKA 16JUL06 2016.5120 57575 1904 3   93.6    459  0.271332   2504056  0.819606  1832  0.691696  0.0000 0.001475 0.001855 0.008057  0.022166 -0.212969 -0.091140  22.6344570766 -266.3955322288  1832.69170
HAKA 16JUL07 2016.5147 57576 1904 4   93.6    459  0.276259   2504056  0.817765  1832  0.694251  0.0000 0.001479 0.001864 0.008278  0.029141 -0.255659 -0.082012  22.6344570600 -266.3955321809  1832.69425
HAKA 16JUL08 2016.5175 57577 1904 5   93.6    459  0.276110   2504056  0.821002  1832  0.701363  0.0000 0.001497 0.001858 0.008086  0.075792 -0.232552 -0.057002  22.6344570893 -266.3955321823  1832.70136
HAKA 16JUL09 2016.5202 57578 1904 6   93.6    459  0.276105   2504056  0.820744  1832  0.701186  0.0000 0.001507 0.001904 0.008068  0.040467 -0.194501 -0.039820  22.6344570869 -266.3955321824  1832.70119
HAKA 16JUL11 2016.5257 57580 1905 1   93.6    459  0.272873   2504056  0.816693  1832  0.685921  0.0000 0.001392 0.001675 0.007562  0.049098 -0.287230 -0.063520  22.6344570503 -266.3955322138  1832.68592
HAKA 16JUL14 2016.5339 57583 1905 4   93.6    459  0.274160   2504056  0.817938  1832  0.689488  0.0000 0.001343 0.001656 0.007220  0.038844 -0.220307 -0.035958  22.6344570616 -266.3955322013  1832.68949
HAKA 16JUL15 2016.5366 57584 1905 5   93.6    459  0.276099   2504056  0.821828  1832  0.690793  0.0000 0.001400 0.001816 0.007025  0.030075 -0.186098 -0.045024  22.6344570967 -266.3955321824  1832.69079
HAKA 16JUL16 2016.5394 57585 1905 6   93.6    459  0.273832   2504056  0.819705  1832  0.698413  0.0000 0.001349 0.001658 0.007208  0.043897 -0.235090 -0.074625  22.6344570775 -266.3955322045  1832.69841
HAKA 16JUL18 2016.5448 57587 1906 1   93.6    459  0.274006   2504056  0.821240  1832  0.687806  0.0000 0.001444 0.001791 0.007412  0.062054 -0.239833 -0.051520  22.6344570914 -266.3955322028  1832.68781
HAKA 16JUL20 2016.5503 57589 1906 3   93.6    459  0.274121   2504056  0.823980  1832  0.686092  0.0000 0.001518 0.001960 0.008656  0.040737 -0.139689 -0.034201  22.6344571162 -266.3955322017  1832.68609
HAKA 16JUL21 2016.5530 57590 1906 4   93.6    459  0.275923   2504056  0.823432  1832  0.698319  0.0000 0.001459 0.001838 0.007518  0.032086 -0.236458  0.008881  22.6344571112 -266.3955321841  1832.69832
HAKA 16JUL23 2016.5585 57592 1906 6   93.6    459  0.274248   2504056  0.818924  1832  0.686096  0.0000 0.001456 0.001805 0.007476  0.054850 -0.246119 -0.009916  22.6344570705 -266.3955322004  1832.68610
HAKA 16JUL24 2016.5613 57593 1907 0   93.6    459  0.276289   2504056  0.819870  1832  0.688911  0.0000 0.001455 0.001824 0.007545  0.026921 -0.240409  0.019152  22.6344570790 -266.3955321806  1832.68891
HAKA 16JUL25 2016.5640 57594 1907 1   93.6    459  0.274599   2504056  0.822125  1832  0.688839  0.0000 0.001380 0.001702 0.007494  0.050216 -0.239822 -0.063044  22.6344570994 -266.3955321970  1832.68884
HAKA 16JUL26 2016.5667 57595 1907 2   93.6    459  0.274948   2504056  0.824619  1832  0.697458  0.0000 0.001443 0.001858 0.007471  0.014276 -0.214235  0.029020  22.6344571219 -266.3955321936  1832.69746
HAKA 16JUL27 2016.5695 57596 1907 3   93.6    459  0.273346   2504056  0.823920  1832  0.709975  0.0000 0.001561 0.001864 0.007591  0.009282 -0.148002 -0.007690  22.6344571156 -266.3955322092  1832.70998
HAKA 16JUL28 2016.5722 57597 1907 4   93.6    459  0.277899   2504056  0.817074  1832  0.699502  0.0000 0.001490 0.001818 0.007652  0.081837 -0.216603 -0.049840  22.6344570538 -266.3955321649  1832.69950
HAKA 16JUL31 2016.5804 57600 1908 0   93.6    459  0.275070   2504056  0.822640  1832  0.693747  0.0000 0.001475 0.001742 0.007460  0.043205 -0.207624 -0.024109  22.6344571041 -266.3955321924  1832.69375
HAKA 16AUG01 2016.5832 57601 1908 1   93.6    459  0.270232   2504056  0.822280  1832  0.685498  0.0000 0.001473 0.001756 0.007516 -0.011239 -0.227507 -0.019154  22.6344571008 -266.3955322395  1832.68550
HAKA 16AUG04 2016.5914 57604 1908 4   93.6    459  0.268519   2504056  0.821851  1832  0.703559  0.0000 0.001419 0.001683 0.007044  0.028105 -0.248590 -0.010630  22.6344570969 -266.3955322562  1832.70356
HAKA 16AUG06 2016.5969 57606 1908 6   93.6    459  0.274456   2504056  0.824818  1832  0.694392  0.0000 0.001448 0.001689 0.007349 -0.021099 -0.203624 -0.050323  22.6344571237 -266.3955321984  1832.69439
HAKA 16AUG07 2016.5996 57607 1909 0   93.6    459  0.275784   2504056  0.823789  1832  0.694775  0.0000 0.001471 0.001776 0.007793 -0.039339 -0.229588 -0.056096  22.6344571144 -266.3955321855  1832.69477
HAKA 16AUG09 2016.6051 57609 1909 2   93.6    459  0.275742   2504056  0.823744  1832  0.687026  0.0000 0.001481 0.001739 0.007431  0.010451 -0.251039 -0.066397  22.6344571140 -266.3955321859  1832.68703
HAKA 16AUG11 2016.6105 57611 1909 4   93.6    459  0.275557   2504056  0.820857  1832  0.700892  0.0000 0.001407 0.001699 0.007253  0.027867 -0.150828 -0.089892  22.6344570880 -266.3955321877  1832.70089
HAKA 16AUG12 2016.6133 57612 1909 5   93.6    459  0.275762   2504056  0.826192  1832  0.680425  0.0000 0.001439 0.001746 0.007496  0.036846 -0.295376 -0.025388  22.6344571361 -266.3955321857  1832.68042
HAKA 16AUG13 2016.6160 57613 1909 6   93.6    459  0.274597   2504056  0.828088  1832  0.697232  0.0000 0.001480 0.001816 0.007848 -0.020724 -0.264859  0.028180  22.6344571532 -266.3955321970  1832.69723
HAKA 16AUG15 2016.6215 57615 1910 1   93.6    459  0.277712   2504056  0.824277  1832  0.694579  0.0000 0.001520 0.001894 0.007892 -0.050884 -0.184081  0.077950  22.6344571188 -266.3955321667  1832.69458
HAKA 16AUG16 2016.6242 57616 1910 2   93.6    459  0.276319   2504056  0.824661  1832  0.686319  0.0000 0.001517 0.001818 0.007644 -0.057448 -0.187236  0.005496  22.6344571223 -266.3955321803  1832.68632
HAKA 16AUG18 2016.6297 57618 1910 4   93.6    459  0.271615   2504056  0.823514  1832  0.702719  0.0000 0.001531 0.001813 0.007632 -0.045412 -0.168716 -0.037077  22.6344571119 -266.3955322260  1832.70272
HAKA 16AUG19 2016.6324 57619 1910 5   93.6    459  0.276583   2504056  0.826330  1832  0.686795  0.0000 0.001493 0.001798 0.007577 -0.030680 -0.174182 -0.056679  22.6344571374 -266.3955321777  1832.68679
HAKA 16AUG20 2016.6352 57620 1910 6   93.6    459  0.277194   2504056  0.825016  1832  0.703425  0.0000 0.001481 0.001803 0.007452 -0.002192 -0.146828 -0.037582  22.6344571255 -266.3955321718  1832.70343
HAKA 16AUG21 2016.6379 57621 1911 0   93.6    459  0.276018   2504056  0.824385  1832  0.681600  0.0000 0.001470 0.001758 0.007230  0.012454 -0.115953 -0.033560  22.6344571198 -266.3955321832  1832.68160
HAKA 16AUG22 2016.6407 57622 1911 1   93.6    459  0.274928   2504056  0.823552  1832  0.687234  0.0000 0.001344 0.001715 0.006859  0.018277 -0.203247  0.019558  22.6344571123 -266.3955321938  1832.68723
HAKA 16AUG24 2016.6461 57624 1911 3   93.6    459  0.274523   2504056  0.826081  1832  0.686585  0.0000 0.001499 0.001846 0.007619  0.019658 -0.135200 -0.070218  22.6344571351 -266.3955321977  1832.68658
HAKA 16AUG25 2016.6489 57625 1911 4   93.6    459  0.275842   2504056  0.819328  1832  0.700403  0.0000 0.001584 0.001936 0.008415  0.005686 -0.207319 -0.064475  22.6344570741 -266.3955321849  1832.70040
HAKA 16AUG26 2016.6516 57626 1911 5   93.6    459  0.278172   2504056  0.828156  1832  0.688568  0.0000 0.001508 0.001856 0.007433  0.022548 -0.068257 -0.012337  22.6344571539 -266.3955321622  1832.68857
HAKA 16AUG27 2016.6543 57627 1911 6   93.6    459  0.277328   2504056  0.828682  1832  0.695049  0.0000 0.001509 0.001863 0.007498  0.040035 -0.127269 -0.018151  22.6344571586 -266.3955321704  1832.69505
HAKA 16AUG29 2016.6598 57629 1912 1   93.6    459  0.274816   2504056  0.823150  1832  0.692298  0.0000 0.001424 0.001716 0.007279  0.026825 -0.111931 -0.091709  22.6344571087 -266.3955321949  1832.69230
HAKA 16AUG30 2016.6626 57630 1912 2   93.6    459  0.275041   2504056  0.826065  1832  0.696208  0.0000 0.001444 0.001744 0.007339  0.042223 -0.072321 -0.065091  22.6344571350 -266.3955321927  1832.69621
HAKA 16AUG31 2016.6653 57631 1912 3   93.6    459  0.278605   2504056  0.828881  1832  0.681277  0.0000 0.001522 0.001841 0.007369  0.021640 -0.090395 -0.018990  22.6344571604 -266.3955321580  1832.68128
HAKA 16SEP01 2016.6680 57632 1912 4   93.6    459  0.275175   2504056  0.826876  1832  0.683385  0.0000 0.001510 0.001844 0.007414  0.070635 -0.131170 -0.064913  22.6344571423 -266.3955321914  1832.68339
HAKA 16SEP02 2016.6708 57633 1912 5   93.6    459  0.273191   2504056  0.826041  1832  0.681740  0.0000 0.001489 0.001839 0.007376  0.078977 -0.109130 -0.046332  22.6344571348 -266.3955322107  1832.68174
HAKA 16SEP04 2016.6762 57635 1913 0   93.6    459  0.273103   2504056  0.827665  1832  0.684782  0.0000 0.001432 0.001766 0.007360 -0.051843 -0.071502 -0.088475  22.6344571494 -266.3955322115  1832.68478
HAKA 16SEP05 2016.6790 57636 1913 1   93.6    459  0.276008   2504056  0.822041  1832  0.687220  0.0000 0.001305 0.001624 0.006972  0.019496 -0.243185 -0.100681  22.6344570986 -266.3955321833  1832.68722
HAKA 16SEP10 2016.6927 57641 1913 6   93.6    459  0.279214   2504056  0.823525  1832  0.690768  0.0000 0.001373 0.001650 0.007137  0.025535 -0.211062 -0.100041  22.6344571120 -266.3955321521  1832.69077
HAKA 16SEP12 2016.6982 57643 1914 1   93.6    459  0.278023   2504056  0.825581  1832  0.688214  0.0000 0.001359 0.001698 0.006975 -0.059714 -0.173516 -0.054555  22.6344571306 -266.3955321637  1832.68821
HAKA 16SEP15 2016.7064 57646 1914 4   93.6    459  0.276458   2504056  0.824781  1832  0.690583  0.0000 0.001593 0.001799 0.007574 -0.047333 -0.164078 -0.053703  22.6344571234 -266.3955321789  1832.69058
HAKA 16SEP16 2016.7091 57647 1914 5   93.6    459  0.277101   2504056  0.824540  1832  0.699560  0.0000 0.001478 0.001739 0.007277 -0.006329 -0.189011 -0.066192  22.6344571212 -266.3955321727  1832.69956
HAKA 16SEP17 2016.7118 57648 1914 6   93.6    459  0.278152   2504056  0.827480  1832  0.688922  0.0000 0.001310 0.001637 0.006873  0.005028 -0.199294 -0.066008  22.6344571478 -266.3955321624  1832.68892
HAKA 16SEP18 2016.7146 57649 1915 0   93.6    459  0.278202   2504056  0.828181  1832  0.674184  0.0000 0.001339 0.001684 0.007082 -0.000393 -0.166596 -0.063606  22.6344571541 -266.3955321619  1832.67418
HAKA 16SEP19 2016.7173 57650 1915 1   93.6    459  0.277486   2504056  0.827474  1832  0.680775  0.0000 0.001336 0.001666 0.006832  0.035998 -0.129011 -0.029866  22.6344571477 -266.3955321689  1832.68078
HAKA 16SEP20 2016.7201 57651 1915 2   93.6    459  0.279026   2504056  0.823634  1832  0.684790  0.0000 0.001335 0.001683 0.007225  0.061465 -0.194939 -0.110251  22.6344571130 -266.3955321539  1832.68479
HAKA 16SEP21 2016.7228 57652 1915 3   93.6    459  0.281868   2504056  0.828229  1832  0.672310  0.0000 0.001340 0.001665 0.007224  0.021448 -0.198096 -0.111011  22.6344571545 -266.3955321263  1832.67231
HAKA 16SEP24 2016.7310 57655 1915 6   93.6    459  0.279465   2504056  0.829883  1832  0.675266  0.0000 0.001312 0.001716 0.007037 -0.035317 -0.148750 -0.036168  22.6344571695 -266.3955321497  1832.67527
HAKA 16SEP25 2016.7337 57656 1916 0   93.6    459  0.281175   2504056  0.827618  1832  0.675905  0.0000 0.001320 0.001672 0.007195  0.004446 -0.210370 -0.104004  22.6344571490 -266.3955321330  1832.67590
HAKA 16SEP26 2016.7365 57657 1916 1   93.6    459  0.280740   2504056  0.828224  1832  0.681541  0.0000 0.001443 0.001755 0.007536 -0.005664 -0.101168 -0.059427  22.6344571545 -266.3955321373  1832.68154
HAKA 16SEP28 2016.7420 57659 1916 3   93.6    459  0.278409   2504056  0.825820  1832  0.684904  0.0000 0.001314 0.001673 0.006925 -0.016654 -0.174547 -0.067104  22.6344571328 -266.3955321599  1832.68490
HAKA 16SEP29 2016.7447 57660 1916 4   93.6    459  0.280022   2504056  0.829082  1832  0.680615  0.0000 0.001372 0.001647 0.006965 -0.015754 -0.135795 -0.101112  22.6344571622 -266.3955321442  1832.68061
HAKA 16SEP30 2016.7474 57661 1916 5   93.6    459  0.278353   2504056  0.823617  1832  0.675514  0.0000 0.001298 0.001660 0.006893 -0.014589 -0.179773 -0.069630  22.6344571129 -266.3955321605  1832.67551
HAKA 16OCT02 2016.7529 57663 1917 0   93.6    459  0.281614   2504056  0.828311  1832  0.668178  0.0000 0.001356 0.001701 0.007300  0.050235 -0.218780 -0.088153  22.6344571553 -266.3955321288  1832.66818
HAKA 16OCT04 2016.7584 57665 1917 2   93.6    459  0.276992   2504056  0.826608  1832  0.667140  0.0000 0.001412 0.001676 0.007222  0.048347 -0.163854 -0.088403  22.6344571399 -266.3955321737  1832.66714
HAKA 16OCT06 2016.7639 57667 1917 4   93.6    459  0.279414   2504056  0.828058  1832  0.685619  0.0000 0.001382 0.001736 0.007027 -0.042111 -0.141479 -0.048253  22.6344571530 -266.3955321502  1832.68562
HAKA 16OCT07 2016.7666 57668 1917 5   93.6    459  0.280718   2504056  0.828409  1832  0.680401  0.0000 0.001351 0.001619 0.007054  0.026736 -0.197704 -0.098443  22.6344571561 -266.3955321375  1832.68040
HAKA 16OCT08 2016.7693 57669 1917 6   93.6    459  0.283072   2504056  0.827569  1832  0.697167  0.0000 0.001352 0.001659 0.006921  0.032083 -0.187378 -0.058690  22.6344571486 -266.3955321146  1832.69717
HAKA 16OCT11 2016.7775 57672 1918 2   93.6    459  0.279511   2504056  0.828678  1832  0.686996  0.0000 0.001359 0.001634 0.007026 -0.009428 -0.186450 -0.073254  22.6344571586 -266.3955321492  1832.68700
HAKA 16OCT12 2016.7803 57673 1918 3   93.6    459  0.279528   2504056  0.827343  1832  0.690093  0.0000 0.001350 0.001636 0.007156  0.019492 -0.234136 -0.093770  22.6344571465 -266.3955321490  1832.69009
HAKA 16OCT13 2016.7830 57674 1918 4   93.6    459  0.278422   2504056  0.825371  1832  0.694315  0.0000 0.001371 0.001651 0.007383  0.031432 -0.270441 -0.111114  22.6344571287 -266.3955321598  1832.69431
HAKA 16OCT14 2016.7858 57675 1918 5   93.6    459  0.276821   2504056  0.829028  1832  0.688925  0.0000 0.001403 0.001667 0.007462  0.051089 -0.268968 -0.111807  22.6344571617 -266.3955321754  1832.68892
HAKA 16OCT15 2016.7885 57676 1918 6   93.6    459  0.279339   2504056  0.824810  1832  0.691878  0.0000 0.001339 0.001638 0.006956  0.030546 -0.216225 -0.067751  22.6344571236 -266.3955321509  1832.69188
HAKA 16OCT17 2016.7940 57678 1919 1   93.6    459  0.280321   2504056  0.826331  1832  0.718875  0.0000 0.001387 0.001642 0.007613  0.013352 -0.291959 -0.058463  22.6344571374 -266.3955321413  1832.71887
HAKA 16OCT18 2016.7967 57679 1919 2   93.6    459  0.282041   2504056  0.831792  1832  0.706511  0.0000 0.001358 0.001673 0.007195  0.017099 -0.195050 -0.085240  22.6344571867 -266.3955321246  1832.70651
HAKA 16OCT19 2016.7995 57680 1919 3   93.6    459  0.280233   2504056  0.827237  1832  0.689637  0.0000 0.001366 0.001685 0.007309  0.031047 -0.263687 -0.088951  22.6344571456 -266.3955321422  1832.68964
HAKA 16OCT20 2016.8022 57681 1919 4   93.6    459  0.278494   2504056  0.827191  1832  0.689950  0.0000 0.001336 0.001610 0.006976  0.015158 -0.209004 -0.084487  22.6344571452 -266.3955321591  1832.68995
HAKA 16OCT21 2016.8049 57682 1919 5   93.6    459  0.280611   2504056  0.827983  1832  0.681472  0.0000 0.001349 0.001619 0.007161  0.016148 -0.253088 -0.067026  22.6344571523 -266.3955321385  1832.68147
